,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
897,Lady Midnight,Cassandra Clare,4.43,698,Margaret K. McElderry Books,1442468351,Fantasy,1,194957,2016-03-08
898,Empire of Storms,Sarah J. Maas,4.56,704,Bloomsbury Children's Books,English,Fantasy,0,117632,2016-09-06
899,Crooked Kingdom,Leigh Bardugo,4.61,560,Henry Holt and Company,English,Fantasy,0,54184,2016-09-20
900,The Raven King,Maggie Stiefvater,4.3,439,Scholastic Press,0545424984,comment,1,129705,2016-04-26
901,Glass Sword,Victoria Aveyard,3.91,444,HarperTeen,0062310666,Fantasy,1,42124,2016-02-09
902,The Crown,Kiera Cass,3.79,278,HarperTeen,0062392174,Young,1,42561,2016-05-03
903,Calamity,Brandon Sanderson,4.19,417,Delacorte Press,0385743602,Fantasy,1,119651,2016-02-16
904,Heartless,Marissa Meyer,4.05,453,Feiwel & Friends,1250044650,Fantasy,0,82696,2016-11-08
905,A Torch Against the Night,Sabaa Tahir,4.31,452,Razorbill,9780008250447,Fantasy,1,20639,2016-08-30
906,We Are the Ants,Shaun David Hutchinson,4.19,464,Simon Pulse,1481475207,Young,0,3012,2016-01-19
907,The Rose & the Dagger,Renée Ahdieh,4.13,416,G.P. Putnam's Sons Books for Young Readers,0399171622,Fantasy,1,12814,2016-04-26
908,The Winner's Kiss,Marie Rutkoski,4.25,484,"Farrar, Straus and Giroux",0374384738,Fantasy,1,6940,2016-03-29
909,United as One,Pittacus Lore,4.31,449,HarperCollins,0062387650,Young,1,10414,2016-06-28
910,Rebel of the Sands,Alwyn Hamilton,3.97,316,Viking,0451477537,Fantasy,1,3525,2016-03-08
911,Gemina,Amie Kaufman,4.52,659,Alfred A. Knopf Books for Young Readers,0553499165,Science,1,8808,2016-10-18
912,My Lady Jane,Cynthia Hand,4.1,512,HarperTeen,0062391747,Historical,1,8766,2016-06-07
913,The Midnight Star,Marie Lu,4.13,316,G.P. Putnam's Sons Books for Young Readers,0399167854,Fantasy,0,104084,2016-10-11
914,And I Darken,Kiersten White,3.87,475,Delacorte Press,0553522310,Historical,1,10077,2016-06-28
915,Ivory and Bone,Julie Eshbaugh,3.56,371,HarperTeen,006239925X,comments,1,449,2016-06-07
916,The Hidden Oracle,Rick Riordan,4.26,375,Disney-Hyperion,148473274X,Fantasy,1,279374,2016-05-03
917,The Hidden Oracle,Rick Riordan,4.26,375,Disney-Hyperion,148473274X,Fantasy,1,279374,2016-05-03
918,The Hidden Oracle,Rick Riordan,4.26,375,Disney-Hyperion,148473274X,Fantasy,1,279374,2016-05-03
919,Pax,Sara Pennypacker,4.04,224,Balzer + Bray,0062377019,Childrens,0,463,2016-02-02
920,The Hammer of Thor,Rick Riordan,4.35,459,Disney-Hyperion Books,1423160924,Fantasy,0,279374,2016-10-04
921,An Author's Odyssey,Chris Colfer,4.49,438,"Little, Brown Books for Young Readers",0316383295,Fantasy,1,7041,2016-07-12
922,Furthermore,Tahereh Mafi,3.93,406,Dutton Books for Young Readers,1101994762,Fantasy,1,26333,2016-08-30
923,Summerlost,Ally Condie,3.86,249,Dutton Books for Young Readers,0399187197,Childrens,0,13028,2016-03-29
924,Mr. Lemoncello's Library Olympics,Chris Grabenstein,4.21,288,Random House Books for Young Readers,0553510401,Childrens,1,1677,2016-01-05
925,The Apprentice's Quest,Erin Hunter,4.42,296,HarperCollins,0062386379,Fantasy,1,6259,2016-03-15
926,Raymie Nightingale,Kate DiCamillo,3.93,263,Candlewick Press,0763681172,Childrens,0,6168,2016-04-12
927,The Bronze Key,Holly Black,4.12,249,Scholastic,0545522315,Fantasy,1,31586,2016-08-30
928,Wolf Hollow,Lauren Wolk,4.23,304,Dutton Books for Young Readers,1101994827,Historical,0,297,2016-05-03
929,Hour of the Bees,Lindsay Eagar,4.19,368,Candlewick Press(first published March 3rd 2016),0763679224,Childrens,0,126,2016-03-08
930,The Creeping Shadow,Jonathan Stroud,4.5,445,Disney-Hyperion,1484709675,Fantasy,1,7285,2016-09-13
931,The Wild Robot,Peter  Brown,4.11,279,"Little, Brown Books for Young Readers",0316381993,Childrens,1,593,2016-04-05
932,Lily and Dunkin,Donna Gephart,4.26,352,Delacorte Books for Young Readers,0553536745,Childrens,0,178,2016-05-03
933,Death Weavers,Brandon Mull,4.49,512,Aladdin(first published March 1st 2016),1442497092,Fantasy,1,7336,2016-03-15
934,Escaping Peril,Tui T. Sutherland,4.6,336,Scholastic Press,0545685443,Fantasy,1,2189,2015-12-29
935,All Rise for the Honorable Perry T. Cook,Leslie Connor,4.31,400,Katherine Tegen Books,0062333461,Realistic,0,278,2016-03-01
936,The Dark Talent,Brandon Sanderson,4.08,300,Starscape,0765381400,Fantasy,1,119651,2016-09-06
937,Dr. Fell and the Playground of Doom,David Neilsen,3.96,240,Crown Books for Young Readers,1101935790,Childrens,0,25,2016-08-09
938,The Thank You Book,Mo Willems,4.43,64,Hyperion Books for Children(first published 2016),1423178289,Childrens,1,3140,2016-05-03
939,The Thank You Book,Mo Willems,4.43,64,Hyperion Books for Children(first published 2016),1423178289,Childrens,1,3140,2016-05-03
940,The Thank You Book,Mo Willems,4.43,64,Hyperion Books for Children(first published 2016),1423178289,Childrens,1,3140,2016-05-03
941,They All Saw A Cat,Brendan Wenzel,4.04,44,Chronicle Books,1452150133,Childrens,0,65,2016-08-30
942,Are We There Yet?,Dan Santat,3.97,40,"Little, Brown Books for Young Readers",0316199990,Childrens,0,442,2016-04-12
943,What Do You Do with a Problem?,Kobi Yamada,4.36,36,Compendium Inc(first published February 1st 2014),1943200009,Childrens,1,189,2016-07-01
944,"Ida, Always",Caron Levis,4.46,40,Atheneum Books for Young Readers,1481426400,Childrens,0,17,2016-02-23
945,A Child of Books,Oliver Jeffers,4.13,40,Candlewick Press,0763690775,Add,0,1616,2016-09-06
946,Nobody Likes a Goblin,Ben Hatke,4.27,40,First Second,1626720819,Childrens,0,866,2016-06-07
947,"Ada Twist, Scientist",Andrea Beaty,4.48,32,Harry N. Abrams,1419721372,Childrens,1,349,2016-09-06
948,Otter Goes to School,Sam Garton,4.14,32,Balzer + Bray,0062352253,Childrens,1,143,2016-06-14
949,We Found a Hat,Jon Klassen,4.24,48,Candlewick Press,0763656003,Childrens,0,1021,2016-10-11
950,Thunder Boy Jr.,Sherman Alexie,4.2,40,"Little, Brown Books for Young Readers",0316013722,Add,0,5173,2016-05-10
951,When Green Becomes Tomatoes: Poems for All Seasons,Julie Fogliano,4.27,56,Roaring Brook Press,1596438525,Poetry,0,73,2016-03-01
952,Worm Loves Worm,J.J. Austrian,4.03,32,Balzer + Bray,0062386336,Childrens,0,12,2016-01-05
953,Snappsy the Alligator,Julie Falatko,3.81,36,Viking Books for Young Readers,0451469453,Add,1,117,2016-02-02
954,School's First Day of School,Adam Rex,4.18,40,Roaring Brook Press,1596439645,Childrens,0,607,2016-06-28
955,"A Hungry Lion, or A Dwindling Assortment of Animals",Lucy Ruth Cummins,4.1,40,Atheneum Books for Young Readers,1481448897,Childrens,0,12,2016-03-15
956,Twenty Yawns,Jane Smiley,3.83,32,Two Lions,1477826351,Childrens,0,1132,2016-04-01
957,Flora and the Peacocks,Molly Idle,4.13,40,Chronicle Books,1452138168,Childrens,1,130,2016-05-03
958,King Baby,Kate Beaton,4.1,32,Arthur A. Levine Books,0545637546,Childrens,0,932,2016-09-13
959,Maybe Something Beautiful: How Art Transformed a Neighborhood,F. Isabel Campoy,4.23,40,Houghton Mifflin Harcourt,0544357698,Childrens,0,10,2016-04-12
